Unnamed: 0,Cohort Year,Students in Cohort,Division,Division Name,Graduation Rate,Dropout Rate,Prev_year_salary,Curr_year_salary,salary_diff,FY 2006 to FY 2007 Percent Increase/ (Decrease),FY 2007 to FY 2008 Percent Increase/ (Decrease),Index,Mean Income,FY 2013 to FY 2014 Percent Increase/ (Decrease),FY 2012 to FY 2013 Percent Increase/ (Decrease),FY 2014 to FY 2015 Percent Increase/ (Decrease),FY 2011 to FY 2012 Percent Increase/ (Decrease),FY 2010 to FY 2011 Percent Increase/ (Decrease),FY 2008 to FY 2009 Percent Increase/ (Decrease),FY 2009 to FY 2010 Percent Increase/ (Decrease),cohort_year,division,division_name,graduation_rate,dropout_rate,income_per_capita
70.0,2009.0,501,74.0,Prince George County,81.04%,11.78%,31381.0,45720.0,46996.0,,2.79,,,,,,,,,,,,,,,
71.0,2009.0,"5,488",75.0,Prince William County,84.24%,9.06%,,58351.0,59656.0,,2.24,,,,,,,,,,,,,,,
72.0,2009.0,420,77.0,Pulaski County,84.76%,9.29%,29766.0,38890.0,42876.0,,10.25,,,,,,,,,,,,,,,
73.0,2009.0,94,78.0,Rappahannock County,92.55%,6.38%,49253.0,43490.0,45312.0,,4.19,,,,,,,,,,,,,,,
74.0,2009.0,102,79.0,Richmond County,88.24%,6.86%,26676.0,44150.0,45242.0,,2.47,,,,,,,,,,,,,,,
75.0,2009.0,"1,286",80.0,Roanoke County,89.81%,6.07%,41467.0,46734.0,47698.0,,2.06,,,,,,,,,,,,,,,
76.0,2009.0,309,81.0,Rockbridge County,70.87%,16.50%,,40043.0,40621.0,,1.44,,,,,,,,,,,,,,,
77.0,2009.0,955,82.0,Rockingham County,87.54%,7.02%,29447.0,43154.0,44484.0,,3.08,,,,,,,,,,,,,,,
78.0,2009.0,327,83.0,Russell County,85.63%,7.34%,28383.0,36054.0,37006.0,,2.64,,,,,,,,,,,,,,,
79.0,2009.0,294,84.0,Scott County,92.52%,4.08%,26266.0,41271.0,43542.0,,5.5,,,,,,,,,,,,,,,
80.0,2009.0,500,85.0,Shenandoah County,86.40%,6.60%,32506.0,44284.0,44835.0,,1.25,,,,,,,,,,,,,,,
81.0,2009.0,442,86.0,Smyth County,84.39%,7.69%,27667.0,36969.0,42986.0,,16.27,,,,,,,,,,,,,,,
82.0,2009.0,225,87.0,Southampton County,80.00%,15.11%,30827.0,42082.0,43078.0,,2.37,,,,,,,,,,,,,,,
83.0,2009.0,"1,961",88.0,Spotsylvania County,80.72%,7.65%,40817.0,49414.0,52291.0,,5.82,,,,,,,,,,,,,,,
84.0,2009.0,"2,186",89.0,Stafford County,88.70%,5.95%,45692.0,51383.0,52251.0,,1.69,,,,,,,,,,,,,,,
85.0,2009.0,85,90.0,Surry County,72.94%,17.65%,33815.0,44351.0,44646.0,,0.67,,,,,,,,,,,,,,,
86.0,2009.0,146,91.0,Sussex County,69.86%,14.38%,26201.0,44553.0,45520.0,,2.17,,,,,,,,,,,,,,,
87.0,2009.0,538,92.0,Tazewell County,75.65%,13.01%,31231.0,39944.0,45520.0,,13.96,,,,,,,,,,,,,,,
88.0,2009.0,450,93.0,Warren County,88.44%,6.00%,35760.0,43361.0,43822.0,,1.06,,,,,,,,,,,,,,,
89.0,2009.0,605,94.0,Washington County,87.11%,4.96%,34833.0,41560.0,42599.0,,2.5,,,,,,,,,,,,,,,
90.0,2009.0,149,95.0,Westmoreland County,76.51%,9.40%,32952.0,42707.0,43386.0,,1.59,,,,,,,,,,,,,,,
91.0,2009.0,514,96.0,Wise County,84.24%,9.34%,28556.0,42253.0,44130.0,,4.44,,,,,,,,,,,,,,,
92.0,2009.0,359,97.0,Wythe County,81.89%,4.74%,28618.0,41164.0,42717.0,,3.77,,,,,,,,,,,,,,,
93.0,2009.0,"1,089",98.0,York County,92.56%,3.40%,46890.0,46925.0,48136.0,,2.58,,,,,,,,,,,,,,,
94.0,2009.0,778,101.0,Alexandria City,77.76%,14.40%,,65202.0,68315.0,,4.77,,,,,,,,,,,,,,,
95.0,2009.0,191,102.0,Bristol City,79.06%,13.09%,34833.0,43373.0,43607.0,,0.54,,,,,,,,,,,,,,,
96.0,2009.0,84,103.0,Buena Vista City,83.33%,5.95%,,43262.0,42461.0,,-1.85,,,,,,,,,,,,,,,
97.0,2009.0,316,104.0,Charlottesville City,76.58%,14.56%,48606.0,50325.0,52985.0,,5.29,,,,,,,,,,,,,,,
98.0,2009.0,234,106.0,Colonial Heights City,86.32%,7.26%,,47838.0,50158.0,,4.85,,,,,,,,,,,,,,,
99.0,2009.0,75,107.0,Covington City,69.33%,18.67%,31000.0,44640.0,44710.0,,0.16,,,,,,,,,,,,,,,
100.0,2009.0,533,108.0,Danville City,77.67%,11.82%,28406.0,43283.0,44196.0,,2.11,,,,,,,,,,,,,,,
101.0,2009.0,160,109.0,Falls Church City,96.25%,.63%,,61887.0,62875.0,,1.6,,,,,,,,,,,,,,,
102.0,2009.0,258,110.0,Fredericksburg City,72.87%,21.32%,,44509.0,46786.0,,5.12,,,,,,,,,,,,,,,
103.0,2009.0,92,111.0,Galax City,84.78%,10.87%,27920.0,41090.0,42162.0,,2.61,,,,,,,,,,,,,,,
104.0,2009.0,"1,839",112.0,Hampton City,75.58%,12.62%,,37594.0,38320.0,,1.93,,,,,,,,,,,,,,,
105.0,2009.0,346,113.0,Harrisonburg City,80.64%,9.54%,29447.0,45195.0,45659.0,,1.03,,,,,,,,,,,,,,,
106.0,2009.0,331,114.0,Hopewell City,60.73%,24.47%,31381.0,42378.0,44687.0,,5.45,,,,,,,,,,,,,,,
107.0,2009.0,685,115.0,Lynchburg City,75.18%,14.31%,30882.0,44702.0,44858.0,,0.35,,,,,,,,,,,,,,,
108.0,2009.0,215,116.0,Martinsville City,85.12%,7.44%,29319.0,34465.0,44312.0,,28.57,,,,,,,,,,,,,,,
109.0,2009.0,"2,516",117.0,Newport News City,74.44%,13.04%,,44735.0,45510.0,,1.73,,,,,,,,,,,,,,,
110.0,2009.0,"2,148",118.0,Norfolk City,73.51%,14.99%,,45288.0,46161.0,,1.93,,,,,,,,,,,,,,,
111.0,2009.0,72,119.0,Norton City,87.50%,11.11%,28556.0,43339.0,44663.0,,3.05,,,,,,,,,,,,,,,
112.0,2009.0,420,120.0,Petersburg City,61.43%,25.95%,,38998.0,40797.0,,4.61,,,,,,,,,,,,,,,
113.0,2009.0,"1,335",121.0,Portsmouth City,62.85%,25.69%,,34924.0,36924.0,,5.73,,,,,,,,,,,,,,,
114.0,2009.0,125,122.0,Radford City,84.00%,8.00%,28427.0,45498.0,46423.0,,2.03,,,,,,,,,,,,,,,
115.0,2009.0,"1,583",123.0,Richmond City,68.67%,21.29%,,46845.0,48668.0,,3.89,,,,,,,,,,,,,,,
116.0,2009.0,992,124.0,Roanoke City,66.63%,20.36%,,47392.0,47244.0,,-0.31,,,,,,,,,,,,,,,
117.0,2009.0,228,126.0,Staunton City,76.75%,8.33%,,41087.0,42661.0,,3.83,,,,,,,,,,,,,,,
118.0,2009.0,"1,145",127.0,Suffolk City,77.73%,15.02%,,47447.0,48129.0,,1.44,,,,,,,,,,,,,,,
119.0,2009.0,"5,630",128.0,Virginia Beach City,85.31%,6.94%,,51102.0,52407.0,,2.55,,,,,,,,,,,,,,,
120.0,2009.0,218,130.0,Waynesboro City,80.73%,7.34%,,44056.0,45476.0,,3.22,,,,,,,,,,,,,,,
121.0,2009.0,848,131.0,Williamsburg-James City County,82.55%,9.08%,,52367.0,52545.0,,0.34,,,,,,,,,,,,,,,
122.0,2009.0,346,132.0,Winchester City,82.95%,12.14%,37658.0,45850.0,48498.0,,5.77,,,,,,,,,,,,,,,
123.0,2009.0,138,135.0,Franklin City,71.01%,19.57%,,43610.0,44938.0,,3.05,,,,,,,,,,,,,,,
124.0,2009.0,"3,498",136.0,Chesapeake City,86.45%,8.55%,,51348.0,52885.0,,2.99,,,,,,,,,,,,,,,
125.0,2009.0,316,139.0,Salem City,88.29%,5.38%,41467.0,51211.0,52085.0,,1.71,,,,,,,,,,,,,,,
126.0,2009.0,240,142.0,Poquoson City,91.67%,5.00%,46890.0,43809.0,46574.0,,6.31,,,,,,,,,,,,,,,
127.0,2009.0,474,143.0,Manassas City,73.00%,16.03%,,59709.0,60455.0,,1.25,,,,,,,,,,,,,,,
128.0,2009.0,155,144.0,Manassas Park City,81.29%,9.68%,,58247.0,60417.0,,3.73,,,,,,,,,,,,,,,
129.0,2009.0,50,202.0,Colonial Beach,74.00%,8.00%,,39792.0,41032.0,,3.12,,,,,,,,,,,,,,,
130.0,2009.0,54,207.0,West Point,94.44%,1.85%,,41071.0,41731.0,,1.61,,,,,,,,,,,,,,,
,2008.0,,1.0,Accomack County,65.58%,27.34%,39131.0,39973.0,2.15,,,0.0,32062.0,,,,,,,,,,,,,
,2008.0,,2.0,Albemarle County,87.94%,7.02%,47688.0,49580.0,3.97,,,1.0,51484.0,,,,,,,,,,,,,
,2008.0,,3.0,Alleghany County,82.35%,13.03%,43123.0,44095.0,2.26,,,2.0,31590.0,,,,,,,,,,,,,
,2008.0,,4.0,Amelia County,81.21%,11.52%,30446.0,40442.0,32.83,,,3.0,33334.0,,,,,,,,,,,,,
,2008.0,,5.0,Amherst County,80.92%,10.11%,39705.0,41935.0,5.62,,,4.0,29593.0,,,,,,,,,,,,,
,2008.0,,6.0,Appomattox County,83.33%,9.44%,37296.0,38755.0,3.91,,,5.0,30632.0,,,,,,,,,,,,,
,2008.0,,7.0,Arlington County,82.52%,12.52%,65790.0,64447.0,-2.04,,,6.0,77678.0,,,,,,,,,,,,,
,2008.0,,8.0,Augusta County,84.79%,12.41%,41286.0,43075.0,4.33,,,7.0,,,,,,,,,,,,,,
,2008.0,,9.0,Bath County,96.15%,1.92%,41562.0,42259.0,1.68,,,8.0,37482.0,,,,,,,,,,,,,
,2008.0,,10.0,Bedford County,87.77%,5.88%,37300.0,39694.0,6.42,,,9.0,36501.0,,,,,,,,,,,,,
,2008.0,,11.0,Bland County,83.64%,9.09%,35402.0,37863.0,6.95,,,10.0,26818.0,,,,,,,,,,,,,
,2008.0,,12.0,Botetourt County,88.02%,3.91%,45390.0,46561.0,2.58,,,11.0,40243.0,,,,,,,,,,,,,
,2008.0,,13.0,Brunswick County,64.21%,24.74%,38261.0,37843.0,-1.09,,,12.0,26057.0,,,,,,,,,,,,,
,2008.0,,14.0,Buchanan County,83.45%,10.92%,37151.0,38686.0,4.13,,,13.0,29324.0,,,,,,,,,,,,,
,2008.0,,15.0,Buckingham County,69.16%,22.90%,37526.0,39827.0,6.13,,,14.0,23606.0,,,,,,,,,,,,,
,2008.0,,16.0,Campbell County,76.97%,11.97%,39663.0,41324.0,4.19,,,15.0,31717.0,,,,,,,,,,,,,
,2008.0,,17.0,Caroline County,75.16%,11.61%,41935.0,43807.0,4.46,,,16.0,33535.0,,,,,,,,,,,,,
,2008.0,,18.0,Carroll County,81.36%,11.24%,36885.0,37024.0,0.38,,,17.0,27602.0,,,,,,,,,,,,,
,2008.0,,19.0,Charles City County,89.04%,9.59%,39530.0,40530.0,2.53,,,18.0,32972.0,,,,,,,,,,,,,
,2008.0,,20.0,Charlotte County,84.39%,5.85%,39042.0,40530.0,3.81,,,19.0,,,,,,,,,,,,,,
,2008.0,,21.0,Chesterfield County,84.72%,11.82%,44417.0,46486.0,4.66,,,20.0,43623.0,,,,,,,,,,,,,
,2008.0,,22.0,Clarke County,90.00%,7.65%,45817.0,46433.0,1.34,,,21.0,48673.0,,,,,,,,,,,,,
,2008.0,,23.0,Craig County,78.33%,13.33%,40621.0,43279.0,6.54,,,22.0,29252.0,,,,,,,,,,,,,
,2008.0,,24.0,Culpeper County,81.15%,10.00%,41405.0,44565.0,7.63,,,23.0,36254.0,,,,,,,,,,,,,
,2008.0,,25.0,Cumberland County,82.73%,12.73%,39380.0,39714.0,0.85,,,24.0,27534.0,,,,,,,,,,,,,
,2008.0,,26.0,Dickenson County,87.67%,7.49%,35742.0,37146.0,3.93,,,25.0,25845.0,,,,,,,,,,,,,
,2008.0,,27.0,Dinwiddie County,68.36%,15.22%,42866.0,44461.0,3.72,,,26.0,,,,,,,,,,,,,,
,2008.0,,28.0,Essex County,81.75%,5.84%,42583.0,44821.0,5.26,,,27.0,34095.0,,,,,,,,,,,,,
,2008.0,,29.0,Fairfax County,91.19%,6.08%,58389.0,60593.0,3.77,,,28.0,,,,,,,,,,,,,,
,2008.0,,30.0,Fauquier County,86.92%,5.51%,49595.0,53055.0,6.98,,,29.0,55475.0,,,,,,,,,,,,,
,2008.0,,31.0,Floyd County,83.15%,11.80%,39871.0,41891.0,5.07,,,30.0,29005.0,,,,,,,,,,,,,
,2008.0,,32.0,Fluvanna County,90.03%,6.53%,46405.0,49313.0,6.27,,,31.0,34611.0,,,,,,,,,,,,,
,2008.0,,34.0,Frederick County,83.35%,7.11%,42960.0,45481.0,5.87,,,32.0,39057.0,,,,,,,,,,,,,
,2008.0,,35.0,Giles County,77.39%,14.78%,38871.0,39804.0,2.4,,,33.0,30351.0,,,,,,,,,,,,,
,2008.0,,36.0,Gloucester County,78.59%,9.23%,42925.0,44543.0,3.77,,,34.0,40206.0,,,,,,,,,,,,,
,2008.0,,37.0,Goochland County,80.91%,7.73%,41778.0,42544.0,1.83,,,35.0,69605.0,,,,,,,,,,,,,
,2008.0,,38.0,Grayson County,83.74%,9.36%,34470.0,36708.0,6.49,,,36.0,26014.0,,,,,,,,,,,,,
,2008.0,,39.0,Greene County,82.59%,11.61%,37478.0,39212.0,4.63,,,37.0,32492.0,,,,,,,,,,,,,
,2008.0,,40.0,Greensville County,81.58%,14.04%,42113.0,42103.0,-0.02,,,38.0,26044.0,,,,,,,,,,,,,
,2008.0,,41.0,Halifax County,81.99%,6.00%,38104.0,39665.0,4.1,,,39.0,28286.0,,,,,,,,,,,,,
,2008.0,,42.0,Hanover County,91.73%,4.33%,42733.0,44609.0,4.39,,,40.0,45317.0,,,,,,,,,,,,,
,2008.0,,43.0,Henrico County,81.97%,9.36%,45085.0,46833.0,3.88,,,41.0,47962.0,,,,,,,,,,,,,
,2008.0,,44.0,Henry County,75.25%,16.21%,37720.0,38302.0,1.54,,,42.0,29638.0,,,,,,,,,,,,,
,2008.0,,45.0,Highland County,96.15%,.00%,37795.0,41206.0,9.03,,,43.0,31340.0,,,,,,,,,,,,,
,2008.0,,46.0,Isle of Wight County,80.43%,17.17%,41298.0,45989.0,11.36,,,44.0,44430.0,,,,,,,,,,,,,
,2008.0,,48.0,King George County,88.26%,9.06%,42217.0,44936.0,6.44,,,45.0,42910.0,,,,,,,,,,,,,
,2008.0,,49.0,King and Queen County,60.34%,31.03%,38803.0,40744.0,5.0,,,46.0,33067.0,,,,,,,,,,,,,
,2008.0,,50.0,King William County,92.55%,6.83%,42664.0,42471.0,-0.45,,,47.0,38325.0,,,,,,,,,,,,,
,2008.0,,51.0,Lancaster County,88.00%,5.60%,39156.0,42559.0,8.69,,,48.0,46008.0,,,,,,,,,,,,,
,2008.0,,52.0,Lee County,64.47%,29.61%,40620.0,41701.0,2.66,,,49.0,25031.0,,,,,,,,,,,,,
,2008.0,,53.0,Loudoun County,93.57%,3.71%,59819.0,60476.0,1.1,,,50.0,62953.0,,,,,,,,,,,,,
,2008.0,,54.0,Louisa County,81.92%,14.25%,39010.0,47347.0,21.37,,,51.0,35294.0,,,,,,,,,,,,,
,2008.0,,55.0,Lunenburg County,74.34%,21.71%,40309.0,42647.0,5.8,,,52.0,24944.0,,,,,,,,,,,,,
,2008.0,,56.0,Madison County,84.04%,8.51%,40495.0,42577.0,5.14,,,53.0,32892.0,,,,,,,,,,,,,
,2008.0,,57.0,Mathews County,87.25%,3.92%,38693.0,41041.0,6.07,,,54.0,45413.0,,,,,,,,,,,,,
,2008.0,,58.0,Mecklenburg County,82.46%,15.79%,38429.0,40432.0,5.21,,,55.0,27922.0,,,,,,,,,,,,,
,2008.0,,59.0,Middlesex County,82.91%,10.26%,37404.0,38979.0,4.21,,,56.0,39181.0,,,,,,,,,,,,,
,2008.0,,60.0,Montgomery County,80.27%,13.11%,40330.0,42182.0,4.59,,,57.0,28151.0,,,,,,,,,,,,,
,2008.0,,62.0,Nelson County,80.11%,5.91%,40848.0,42627.0,4.35,,,58.0,35810.0,,,,,,,,,,,,,
,2008.0,,63.0,New Kent County,80.00%,14.67%,39887.0,41188.0,3.26,,,59.0,50539.0,,,,,,,,,,,,,
,2008.0,,65.0,Northampton County,73.81%,15.24%,39429.0,42670.0,8.22,,,60.0,35341.0,,,,,,,,,,,,,
,2008.0,,66.0,Northumberland County,80.85%,9.93%,44365.0,46644.0,5.14,,,61.0,36305.0,,,,,,,,,,,,,
,2008.0,,67.0,Nottoway County,76.56%,15.63%,40033.0,39961.0,-0.18,,,62.0,29935.0,,,,,,,,,,,,,
,2008.0,,68.0,Orange County,85.44%,9.71%,41882.0,43133.0,2.99,,,63.0,36599.0,,,,,,,,,,,,,
,2008.0,,69.0,Page County,80.43%,7.47%,40043.0,41602.0,3.89,,,64.0,29408.0,,,,,,,,,,,,,
,2008.0,,70.0,Patrick County,85.52%,4.98%,38081.0,39783.0,4.47,,,65.0,25645.0,,,,,,,,,,,,,
,2008.0,,71.0,Pittsylvania County,82.07%,14.85%,38968.0,41202.0,5.73,,,66.0,28046.0,,,,,,,,,,,,,
,2008.0,,72.0,Powhatan County,90.49%,3.93%,41523.0,45078.0,8.56,,,67.0,40335.0,,,,,,,,,,,,,
,2008.0,,73.0,Prince Edward County,78.48%,13.90%,41459.0,42599.0,2.75,,,68.0,23896.0,,,,,,,,,,,,,
,2008.0,,74.0,Prince George County,77.96%,17.84%,44529.0,45720.0,2.67,,,69.0,32140.0,,,,,,,,,,,,,
,2008.0,,75.0,Prince William County,83.20%,10.17%,54915.0,58351.0,6.26,,,70.0,,,,,,,,,,,,,,
,2008.0,,77.0,Pulaski County,77.37%,10.16%,37701.0,38890.0,3.15,,,71.0,30240.0,,,,,,,,,,,,,
,2008.0,,78.0,Rappahannock County,87.78%,7.78%,43373.0,43490.0,0.27,,,72.0,50867.0,,,,,,,,,,,,,
,2008.0,,79.0,Richmond County,82.02%,12.36%,42870.0,44150.0,2.99,,,73.0,26549.0,,,,,,,,,,,,,
,2008.0,,80.0,Roanoke County,89.78%,4.42%,45891.0,46734.0,1.84,,,74.0,42235.0,,,,,,,,,,,,,
,2008.0,,81.0,Rockbridge County,74.91%,9.82%,38168.0,40043.0,4.91,,,75.0,,,,,,,,,,,,,,
,2008.0,,82.0,Rockingham County,88.95%,6.25%,41390.0,43154.0,4.26,,,76.0,30321.0,,,,,,,,,,,,,
,2008.0,,83.0,Russell County,85.71%,6.59%,35479.0,36054.0,1.62,,,77.0,28100.0,,,,,,,,,,,,,
,2008.0,,84.0,Scott County,90.57%,4.38%,40877.0,41271.0,0.96,,,78.0,26737.0,,,,,,,,,,,,,
,2008.0,,85.0,Shenandoah County,85.66%,9.88%,42805.0,44284.0,3.46,,,79.0,33167.0,,,,,,,,,,,,,
,2008.0,,86.0,Smyth County,83.41%,8.78%,37211.0,36969.0,-0.65,,,80.0,27572.0,,,,,,,,,,,,,
,2008.0,,87.0,Southampton County,74.89%,15.32%,40444.0,42082.0,4.05,,,81.0,30794.0,,,,,,,,,,,,,
,2008.0,,88.0,Spotsylvania County,80.15%,8.64%,46496.0,49414.0,6.28,,,82.0,40496.0,,,,,,,,,,,,,
,2008.0,,89.0,Stafford County,86.53%,7.78%,49068.0,51383.0,4.72,,,83.0,45004.0,,,,,,,,,,,,,
,2008.0,,90.0,Surry County,86.84%,11.84%,44663.0,44351.0,-0.7,,,84.0,33487.0,,,,,,,,,,,,,
,2008.0,,91.0,Sussex County,73.24%,15.49%,44115.0,44553.0,0.99,,,85.0,26316.0,,,,,,,,,,,,,
,2008.0,,92.0,Tazewell County,75.53%,13.00%,39337.0,39944.0,1.55,,,86.0,31319.0,,,,,,,,,,,,,
,2008.0,,93.0,Warren County,84.87%,7.46%,42427.0,43361.0,2.2,,,87.0,36277.0,,,,,,,,,,,,,
,2008.0,,94.0,Washington County,83.96%,6.76%,38215.0,41560.0,8.75,,,88.0,36944.0,,,,,,,,,,,,,
,2008.0,,95.0,Westmoreland County,77.50%,10.00%,40581.0,42707.0,5.24,,,89.0,32996.0,,,,,,,,,,,,,
,2008.0,,96.0,Wise County,83.01%,12.36%,40831.0,42253.0,3.48,,,90.0,27503.0,,,,,,,,,,,,,
,2008.0,,97.0,Wythe County,83.84%,7.32%,39026.0,41164.0,5.48,,,91.0,29392.0,,,,,,,,,,,,,
,2008.0,,98.0,York County,86.33%,3.88%,46391.0,46925.0,1.15,,,92.0,47798.0,,,,,,,,,,,,,
,2008.0,,101.0,Alexandria City,76.62%,14.79%,61000.0,65202.0,6.89,,,93.0,,,,,,,,,,,,,,
,2008.0,,102.0,Bristol City,77.44%,11.79%,43619.0,43373.0,-0.57,,,94.0,36944.0,,,,,,,,,,,,,
,2008.0,,103.0,Buena Vista City,78.57%,11.22%,42425.0,43262.0,1.97,,,95.0,,,,,,,,,,,,,,
,2008.0,,104.0,Charlottesville City,74.61%,17.87%,48037.0,50325.0,4.76,,,96.0,51484.0,,,,,,,,,,,,,
,2008.0,,106.0,Colonial Heights City,72.73%,22.51%,48999.0,47838.0,-2.37,,,97.0,,,,,,,,,,,,,,
,2008.0,,107.0,Covington City,73.63%,18.68%,47465.0,44640.0,-5.95,,,98.0,31590.0,,,,,,,,,,,,,
,2008.0,,108.0,Danville City,74.25%,12.61%,40064.0,43283.0,8.03,,,99.0,28046.0,,,,,,,,,,,,,
,2008.0,,109.0,Falls Church City,97.01%,.00%,57607.0,61887.0,7.43,,,100.0,,,,,,,,,,,,,,
,2008.0,,110.0,Fredericksburg City,75.78%,12.11%,44864.0,44509.0,-0.79,,,101.0,,,,,,,,,,,,,,
,2008.0,,111.0,Galax City,92.41%,5.06%,41001.0,41090.0,0.22,,,102.0,27602.0,,,,,,,,,,,,,
,2008.0,,112.0,Hampton City,71.95%,14.10%,37507.0,37594.0,0.23,,,103.0,,,,,,,,,,,,,,
,2008.0,,113.0,Harrisonburg City,72.80%,16.58%,43074.0,45195.0,4.92,,,104.0,30321.0,,,,,,,,,,,,,
,2008.0,,114.0,Hopewell City,58.31%,31.60%,42351.0,42378.0,0.07,,,105.0,32140.0,,,,,,,,,,,,,
,2008.0,,115.0,Lynchburg City,73.83%,13.58%,41209.0,44702.0,8.48,,,106.0,31717.0,,,,,,,,,,,,,
,2008.0,,116.0,Martinsville City,80.24%,14.11%,45509.0,34465.0,-24.27,,,107.0,29638.0,,,,,,,,,,,,,
,2008.0,,117.0,Newport News City,72.80%,14.29%,43812.0,44735.0,2.11,,,108.0,,,,,,,,,,,,,,
,2008.0,,118.0,Norfolk City,73.21%,15.92%,44165.0,45288.0,2.54,,,109.0,,,,,,,,,,,,,,
,2008.0,,119.0,Norton City,83.93%,14.29%,41518.0,43339.0,4.39,,,110.0,27503.0,,,,,,,,,,,,,
,2008.0,,120.0,Petersburg City,58.20%,33.48%,38252.0,38998.0,1.95,,,111.0,,,,,,,,,,,,,,
,2008.0,,121.0,Portsmouth City,60.70%,26.77%,32903.0,34924.0,6.14,,,112.0,,,,,,,,,,,,,,
,2008.0,,122.0,Radford City,85.94%,3.91%,44199.0,45498.0,2.94,,,113.0,28151.0,,,,,,,,,,,,,
,2008.0,,123.0,Richmond City,65.64%,24.76%,45873.0,46845.0,2.12,,,114.0,,,,,,,,,,,,,,
,2008.0,,124.0,Roanoke City,59.06%,23.58%,45920.0,47392.0,3.2,,,115.0,,,,,,,,,,,,,,
,2008.0,,126.0,Staunton City,81.00%,8.14%,38857.0,41087.0,5.74,,,116.0,,,,,,,,,,,,,,
,2008.0,,127.0,Suffolk City,72.15%,22.42%,44844.0,47447.0,5.81,,,117.0,,,,,,,,,,,,,,
,2008.0,,128.0,Virginia Beach City,84.17%,7.01%,47928.0,51102.0,6.62,,,118.0,,,,,,,,,,,,,,
,2008.0,,130.0,Waynesboro City,80.91%,8.71%,43260.0,44056.0,1.84,,,119.0,,,,,,,,,,,,,,
,2008.0,,131.0,Williamsburg-James City County,79.72%,10.09%,50831.0,52367.0,3.02,,,120.0,,,,,,,,,,,,,,
,2008.0,,132.0,Winchester City,76.17%,12.42%,45022.0,45850.0,1.84,,,121.0,39057.0,,,,,,,,,,,,,
,2008.0,,135.0,Franklin City,63.79%,25.00%,43176.0,43610.0,1.0,,,122.0,,,,,,,,,,,,,,
,2008.0,,136.0,Chesapeake City,87.62%,8.80%,49005.0,51348.0,4.78,,,123.0,,,,,,,,,,,,,,
,2008.0,,139.0,Salem City,85.76%,6.67%,49864.0,51211.0,2.7,,,124.0,42235.0,,,,,,,,,,,,,
,2008.0,,142.0,Poquoson City,94.71%,.96%,43972.0,43809.0,-0.37,,,125.0,47798.0,,,,,,,,,,,,,
,2008.0,,143.0,Manassas City,73.67%,13.26%,55744.0,59709.0,7.11,,,126.0,,,,,,,,,,,,,,
,2008.0,,144.0,Manassas Park City,85.11%,10.64%,53649.0,58247.0,8.57,,,127.0,,,,,,,,,,,,,,
,2008.0,,202.0,Colonial Beach,86.21%,6.90%,39867.0,39792.0,-0.19,,,128.0,,,,,,,,,,,,,,
,2008.0,,207.0,West Point,94.03%,4.48%,40797.0,41071.0,0.67,,,129.0,,,,,,,,,,,,,,
,2009.0,,1.0,Accomack County,69.92%,23.73%,39973.0,39576.0,-0.99,,,0.0,32690.0,,,,,,,,,,,,,
,2009.0,,2.0,Albemarle County,89.49%,6.16%,49580.0,51223.0,3.32,,,1.0,48606.0,,,,,,,,,,,,,
,2009.0,,3.0,Alleghany County,85.29%,9.31%,44095.0,45580.0,3.37,,,2.0,31000.0,,,,,,,,,,,,,
,2009.0,,4.0,Amelia County,83.23%,8.70%,40442.0,44349.0,9.66,,,3.0,32116.0,,,,,,,,,,,,,
,2009.0,,5.0,Amherst County,81.90%,10.71%,41935.0,42816.0,2.1,,,4.0,29736.0,,,,,,,,,,,,,
,2009.0,,6.0,Appomattox County,81.71%,9.71%,38755.0,41028.0,5.87,,,5.0,31099.0,,,,,,,,,,,,,
,2009.0,,7.0,Arlington County,84.47%,11.89%,64447.0,67742.0,5.11,,,6.0,74532.0,,,,,,,,,,,,,
,2009.0,,8.0,Augusta County,82.38%,13.91%,43075.0,44062.0,2.29,,,7.0,,,,,,,,,,,,,,
,2009.0,,9.0,Bath County,85.94%,10.94%,42259.0,42037.0,-0.52,,,8.0,36004.0,,,,,,,,,,,,,
,2009.0,,10.0,Bedford County,87.54%,5.59%,39694.0,40827.0,2.85,,,9.0,36006.0,,,,,,,,,,,,,
,2009.0,,11.0,Bland County,87.64%,3.37%,37863.0,39761.0,5.01,,,10.0,27560.0,,,,,,,,,,,,,
,2009.0,,12.0,Botetourt County,85.18%,7.79%,46561.0,47904.0,2.89,,,11.0,39117.0,,,,,,,,,,,,,
,2009.0,,13.0,Brunswick County,80.82%,9.59%,37843.0,38596.0,1.99,,,12.0,26804.0,,,,,,,,,,,,,
,2009.0,,14.0,Buchanan County,82.54%,11.90%,38686.0,39521.0,2.16,,,13.0,29166.0,,,,,,,,,,,,,
,2009.0,,15.0,Buckingham County,72.19%,17.65%,39827.0,42097.0,5.7,,,14.0,23239.0,,,,,,,,,,,,,
,2009.0,,16.0,Campbell County,78.51%,9.73%,41324.0,42204.0,2.13,,,15.0,30882.0,,,,,,,,,,,,,
,2009.0,,17.0,Caroline County,75.38%,14.29%,43807.0,43301.0,-1.15,,,16.0,33454.0,,,,,,,,,,,,,
,2009.0,,18.0,Carroll County,84.89%,9.97%,37024.0,36938.0,-0.23,,,17.0,27920.0,,,,,,,,,,,,,
